,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
15,1831,Bitcoin Cash,BCH,bitcoin-cash,896,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19722984.375,19722984.375,False,,16,,,,2024-06-22T18:03:00.000Z,394.07212523149406,186750896.2285673,-21.5194,0.08188467,4.19774273,-8.73932012,-19.18723998,-22.99572148,-16.44934885,7772278368.563801,0.3316,8275514629.86,,2024-06-22T18:03:00.000Z,,,,,,2024-06-22 20:05:28.109582
16,7083,Uniswap,UNI,uniswap,1047,2020-09-17T00:00:00.000Z,"['decentralized-exchange-dex-token', 'defi', 'dao', 'yield-farming', 'amm', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'governance', 'blockchain-capital-portfolio', 'defiance-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'parafi-capital', 'paradigm-portfolio', 'arbitrum-ecosytem', 'injective-ecosystem', 'optimism-ecosystem', 'cmc-crypto-awards-2024']",,599957294.71,1000000000.0,False,,17,,,1.14207995,2024-06-22T18:03:00.000Z,9.901973696376656,112385396.59322405,-29.4615,-0.17180287,1.19646472,-14.03129269,8.38426919,23.20107979,-15.86729878,5940761351.167718,0.2535,9901973696.38,5201703562.71899,2024-06-22T18:03:00.000Z,1027.0,Ethereum,ETH,ethereum,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,2024-06-22 20:05:28.109582
17,3890,Polygon,MATIC,polygon,1406,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",,9904426498.844397,10000000000.0,False,,18,,,,2024-06-22T18:03:00.000Z,0.5708728868289407,155964742.79328415,-25.8518,-0.280259,0.3109248,-6.54016948,-21.37012496,-22.57738867,-42.38233299,5654168547.780358,0.2412,5708728868.29,,2024-06-22T18:03:00.000Z,,,,,,2024-06-22 20:05:28.109582
18,6535,NEAR Protocol,NEAR,near-protocol,422,2020-08-11T00:00:00.000Z,"['platform', 'ai-big-data', 'staking', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'arrington-xrp-capital-portfolio', 'coinfund-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'kenetic-capital-portfolio', 'near-protocol-ecosystem', 'cross-chain', 'injective-ecosystem', 'circle-ventures-portfolio', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'account-abstraction', 'data-availability']",,1090739330.0,1196898836.0,False,,19,,,,2024-06-22T18:04:00.000Z,5.150677610757442,207532735.77452227,-41.6317,-0.91278595,-1.83653043,-8.75387386,-32.97794305,-26.58342883,-20.86163776,5618046646.203573,0.2397,6164840036.93,,2024-06-22T18:04:00.000Z,,,,,,2024-06-22 20:05:28.109582
19,2,Litecoin,LTC,litecoin,1203,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,74670068.6075049,84000000.0,False,,20,,,,2024-06-22T18:04:00.000Z,74.3329784341866,227171527.18253493,-32.6291,0.0803901,2.23753949,-5.55587207,-11.84746831,-12.75898276,-17.14770911,5550448599.480896,0.2368,6243970188.47,,2024-06-22T18:04:00.000Z,,,,,,2024-06-22 20:05:28.109582
0,1,Bitcoin,BTC,bitcoin,11132,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19715290.0,19715290.0,False,,1,,,,2024-06-22T18:05:00.000Z,64246.54775401545,12475209558.458195,-52.3036,-0.09940479,0.8847919,-2.87779533,-4.81400354,-3.80721756,-1.79388742,1266639320469.2634,54.0465,1349177502834.32,,2024-06-22T18:05:00.000Z,,,,,,2024-06-22 20:06:30.022284
1,1027,Ethereum,ETH,ethereum,9079,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,122276217.18384786,122276217.18384786,True,,2,,,,2024-06-22T18:04:00.000Z,3497.847352481441,8872395000.432041,-42.113,-0.18333056,0.53933893,-1.86604411,-7.41970207,8.01504245,3.71805084,427703542547.9679,18.2454,427703542547.97,,2024-06-22T18:04:00.000Z,,,,,,2024-06-22 20:06:30.022284
2,825,Tether USDt,USDT,tether,89315,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,112941691562.69733,116079124154.2462,True,,3,,,,2024-06-22T18:04:00.000Z,0.999697292996647,31012135682.568844,-40.7073,0.02123746,0.0532289,0.02861395,0.04340915,-0.0590078,-0.03833651,112907503321.69077,4.8165,116043986190.42,,2024-06-22T18:04:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-06-22 20:06:30.022284
3,1839,BNB,BNB,bnb,2186,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147565983.14645502,147565983.14645502,False,,4,,,,2024-06-22T18:04:00.000Z,586.0324581304095,1403325292.9548216,-19.7137,-0.06689638,0.69180155,-3.38934439,-1.25825679,-3.82800111,4.45843995,86478455839.74762,3.6891,86478455839.75,,2024-06-22T18:04:00.000Z,,,,,,2024-06-22 20:06:30.022284
4,5426,Solana,SOL,solana,690,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,462001155.47391814,578615145.1511452,True,,5,,,,2024-06-22T18:04:00.000Z,134.03919371915427,1303259650.0775707,-35.5164,-0.59096423,3.68656185,-7.67688483,-22.20885986,-15.69700915,-23.16045285,61926262377.041626,2.6417,77557107529.75,,2024-06-22T18:04:00.000Z,,,,,,2024-06-22 20:06:30.022284
5,3408,USDC,USDC,usd-coin,19841,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,32751763466.450672,32751763466.450672,False,,6,,,,2024-06-22T18:04:00.000Z,1.000151976806054,3050528360.3553443,-45.3936,0.02081642,0.01527956,0.0142193,0.02565244,0.01026793,-0.00577314,32756740974.854942,1.3974,32756740974.85,,2024-06-22T18:04:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-06-22 20:06:30.022284
6,52,XRP,XRP,xrp,1342,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55618185850.0,99987512072.0,False,,7,,,,2024-06-22T18:05:00.000Z,0.4865333462208111,541815301.0814764,-49.9872,-0.06326725,1.34890986,0.0693817,-7.47338345,-11.80330645,-22.50383533,27060102072.331467,1.1544,48653334622.08,,2024-06-22T18:05:00.000Z,,,,,,2024-06-22 20:06:30.022284
7,74,Dogecoin,DOGE,dogecoin,1009,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,144817246383.70526,144817246383.70526,True,,8,,,,2024-06-22T18:05:00.000Z,0.12426490248294356,366606352.3239291,-37.0167,-0.4645602,1.35008017,-8.98507407,-21.90185356,-23.28974411,-27.26356746,17995700999.719543,0.7677,17995700999.72,,2024-06-22T18:05:00.000Z,,,,,,2024-06-22 20:06:30.022284
8,11419,Toncoin,TON,toncoin,430,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2458207948.1501007,5107958630.522456,True,,9,3414166606.0,24724845938.448082,,2024-06-22T18:04:00.000Z,7.241839310066781,165879145.60924217,-44.2778,-0.18232351,2.39041925,-9.60298612,15.86960305,26.36145119,47.59814459,17801946951.232002,0.7594,36991015604.71,,2024-06-22T18:04:00.000Z,,,,,,2024-06-22 20:06:30.022284
9,2010,Cardano,ADA,cardano,1197,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35740693569.488,36980576545.153,False,,10,,,,2024-06-22T18:04:00.000Z,0.3847084534047684,258749485.99618188,-5.2631,-0.88498322,2.61410992,-6.67908053,-16.77255227,-24.01084724,-38.98487967,13749746946.73148,0.5866,17311880403.21,,2024-06-22T18:04:00.000Z,,,,,,2024-06-22 20:06:30.022284
10,5994,Shiba Inu,SHIB,shiba-inu,834,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589271298772240.6,589519746930053.1,False,,11,,,,2024-06-22T18:04:00.000Z,1.814550536254686e-05,170236283.6763346,-38.1295,-0.78445775,3.62010011,-12.76030608,-25.54208751,-33.481667,-34.18063762,10692625511.866646,0.4561,10697133729.25,,2024-06-22T18:04:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-06-22 20:06:30.022284
11,1958,TRON,TRX,tron,993,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87242878653.25163,87242913017.22403,True,,12,71659659264.0,8566082874.696508,,2024-06-22T18:04:00.000Z,0.11953842598020685,205992260.579237,-20.0223,-0.16940709,1.38504745,3.89400323,3.86344725,5.49392472,0.32129133,10428876392.191889,0.4449,10428880500.01,,2024-06-22T18:04:00.000Z,,,,,,2024-06-22 20:06:30.022284
12,5805,Avalanche,AVAX,avalanche,747,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,393737381.14547783,443083751.14547783,False,,13,,,,2024-06-22T18:04:00.000Z,25.852411740488442,568020782.1347564,152.5253,-0.59848865,-4.57360734,-14.31495628,-31.68958619,-33.76186879,-51.12482356,10179060894.994524,0.4342,18503830586.32,,2024-06-22T18:04:00.000Z,,,,,,2024-06-22 20:06:30.022284
13,1975,Chainlink,LINK,chainlink,1796,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",,608099970.4527867,1000000000.0,False,,14,,,,2024-06-22T18:04:00.000Z,13.627244895553877,209078096.96673837,-35.2804,-0.6746997,-2.82830288,-8.79659829,-15.72786206,-10.64505077,-24.81113161,8286727218.339201,0.3535,13627244895.55,,2024-06-22T18:04:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-06-22 20:06:30.022284
14,6636,Polkadot,DOT,polkadot-new,784,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1437953431.368154,1437953431.368154,True,,15,1460270198.3433022,8391964722.0976925,,2024-06-22T18:04:00.000Z,5.746857486798333,130247195.40955277,-15.5331,0.08070562,3.03535749,-7.54796009,-19.22502535,-22.29078529,-37.1986896,8263713442.725429,0.3525,8263713442.73,,2024-06-22T18:04:00.000Z,,,,,,2024-06-22 20:06:30.022284
15,1831,Bitcoin Cash,BCH,bitcoin-cash,896,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19722984.375,19722984.375,False,,16,,,,2024-06-22T18:04:00.000Z,394.27329817532603,186750896.2285673,-21.3554,0.10282476,4.19859264,-8.61427417,-19.2072204,-22.94669578,-15.89415464,7776246099.391671,0.3317,8279739261.68,,2024-06-22T18:04:00.000Z,,,,,,2024-06-22 20:06:30.022284
16,7083,Uniswap,UNI,uniswap,1047,2020-09-17T00:00:00.000Z,"['decentralized-exchange-dex-token', 'defi', 'dao', 'yield-farming', 'amm', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'governance', 'blockchain-capital-portfolio', 'defiance-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'parafi-capital', 'paradigm-portfolio', 'arbitrum-ecosytem', 'injective-ecosystem', 'optimism-ecosystem', 'cmc-crypto-awards-2024']",,599957294.71,1000000000.0,False,,17,,,1.14199606,2024-06-22T18:04:00.000Z,9.901246389179683,112368904.80277349,-29.439,-0.16100463,1.21789058,-13.98861014,8.25348947,23.21939691,-15.88375816,5940324997.909399,0.2535,9901246389.18,5201703562.71899,2024-06-22T18:04:00.000Z,1027.0,Ethereum,ETH,ethereum,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,2024-06-22 20:06:30.022284
17,3890,Polygon,MATIC,polygon,1406,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",,9904426498.844397,10000000000.0,False,,18,,,,2024-06-22T18:04:00.000Z,0.5705989576615573,155964742.79328415,-25.7434,-0.37349231,0.24826473,-6.52092397,-21.35360964,-22.58699646,-42.41491421,5651455436.47612,0.2411,5705989576.62,,2024-06-22T18:04:00.000Z,,,,,,2024-06-22 20:06:30.022284
18,6535,NEAR Protocol,NEAR,near-protocol,422,2020-08-11T00:00:00.000Z,"['platform', 'ai-big-data', 'staking', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'arrington-xrp-capital-portfolio', 'coinfund-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'kenetic-capital-portfolio', 'near-protocol-ecosystem', 'cross-chain', 'injective-ecosystem', 'circle-ventures-portfolio', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'account-abstraction', 'data-availability']",,1090739330.0,1196898836.0,False,,19,,,,2024-06-22T18:05:00.000Z,5.150596890632454,207557472.29113108,-41.5831,-0.91198727,-1.87330388,-8.77415999,-32.96983176,-26.58206748,-20.90053903,5617958601.588527,0.2397,6164743423.1,,2024-06-22T18:05:00.000Z,,,,,,2024-06-22 20:06:30.022284
19,2,Litecoin,LTC,litecoin,1203,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,74670068.6075049,84000000.0,False,,20,,,,2024-06-22T18:05:00.000Z,74.32814825040867,226987152.24126694,-32.7173,0.07356337,2.21123461,-5.56647615,-11.85264849,-12.7645813,-17.13040586,5550087929.326811,0.2368,6243564453.03,,2024-06-22T18:05:00.000Z,,,,,,2024-06-22 20:06:30.022284
0,1,Bitcoin,BTC,bitcoin,11132,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19715290.0,19715290.0,False,,1,,,,2024-06-22T18:06:00.000Z,64244.3072201872,12455395537.23382,-52.3819,-0.08526711,0.87191595,-2.88996771,-4.43400488,-3.86782851,-2.05740836,1266595147695.0845,54.0446,1349130451623.93,,2024-06-22T18:06:00.000Z,,,,,,2024-06-22 20:07:30.854734
1,1027,Ethereum,ETH,ethereum,9079,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,122276217.18384786,122276217.18384786,True,,2,,,,2024-06-22T18:05:00.000Z,3498.7037980666382,8858021770.564646,-42.1674,-0.16011592,0.60066611,-1.8542236,-7.2853071,8.0822537,3.67916545,427808265474.3497,18.2499,427808265474.35,,2024-06-22T18:05:00.000Z,,,,,,2024-06-22 20:07:30.854734
2,825,Tether USDt,USDT,tether,89315,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,112941691562.69733,116079124154.2462,True,,3,,,,2024-06-22T18:05:00.000Z,0.9997301789370104,30962515746.217728,-40.7759,0.02198595,0.06909976,0.03079321,0.0140512,-0.06125514,-0.02539829,112911217515.42404,4.8167,116047803561.58,,2024-06-22T18:05:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-06-22 20:07:30.854734
3,1839,BNB,BNB,bnb,2186,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147565983.14645502,147565983.14645502,False,,4,,,,2024-06-22T18:05:00.000Z,585.943770273174,1403624801.8220816,-19.6531,-0.07627479,0.63499276,-3.41917002,-1.27055978,-3.84533158,4.41052493,86465368528.9015,3.6885,86465368528.9,,2024-06-22T18:05:00.000Z,,,,,,2024-06-22 20:07:30.854734
4,5426,Solana,SOL,solana,690,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,462001155.47391814,578615145.1511452,True,,5,,,,2024-06-22T18:05:00.000Z,134.03953491737937,1302350179.1973505,-35.527,-0.58249843,3.6796401,-7.69797812,-22.1907844,-15.70179573,-23.17818339,61926420011.01587,2.6417,77557304952.21,,2024-06-22T18:05:00.000Z,,,,,,2024-06-22 20:07:30.854734
5,3408,USDC,USDC,usd-coin,19841,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,32751763466.450672,32751763466.450672,False,,6,,,,2024-06-22T18:05:00.000Z,1.0002290518853922,3046318899.8535643,-45.4462,0.02099589,0.02845106,0.02134814,0.00737966,0.02020762,0.0111465,32759265319.62258,1.3975,32759265319.62,,2024-06-22T18:05:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-06-22 20:07:30.854734
6,52,XRP,XRP,xrp,1342,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55618185850.0,99987512072.0,False,,7,,,,2024-06-22T18:06:00.000Z,0.4865389468501904,541425118.8361052,-50.0208,-0.06768699,1.34644411,0.06651425,-7.40871446,-11.80277952,-22.52715439,27060413569.177162,1.1544,48653894685.02,,2024-06-22T18:06:00.000Z,,,,,,2024-06-22 20:07:30.854734
7,74,Dogecoin,DOGE,dogecoin,1009,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,144817246383.70526,144817246383.70526,True,,8,,,,2024-06-22T18:06:00.000Z,0.12426242480695578,366321368.06433696,-37.0585,-0.4994351,1.34937365,-8.98294763,-21.78752199,-23.28877705,-27.28048397,17995342189.50556,0.7677,17995342189.51,,2024-06-22T18:06:00.000Z,,,,,,2024-06-22 20:07:30.854734
8,11419,Toncoin,TON,toncoin,430,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2458207948.1501007,5107958630.522456,True,,9,3414166606.0,24724551101.294533,,2024-06-22T18:05:00.000Z,7.241752953076166,165596064.22872487,-44.396,-0.18444775,2.39533957,-9.58576658,15.86190305,26.33493149,47.61060409,17801734667.791294,0.7594,36990574496.78,,2024-06-22T18:05:00.000Z,,,,,,2024-06-22 20:07:30.854734
9,2010,Cardano,ADA,cardano,1197,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35740693569.488,36980576545.153,False,,10,,,,2024-06-22T18:05:00.000Z,0.3847679561670705,258695171.4978843,-5.0872,-0.85958236,2.61980634,-6.66846568,-16.75148971,-23.98493281,-38.99716793,13751873616.725456,0.5866,17314558027.52,,2024-06-22T18:05:00.000Z,,,,,,2024-06-22 20:07:30.854734
10,5994,Shiba Inu,SHIB,shiba-inu,834,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589271298772240.6,589519746930053.1,False,,11,,,,2024-06-22T18:05:00.000Z,1.8146086273928755e-05,170248533.49664274,-38.1407,-0.8026223,3.60272647,-12.76800242,-25.51989253,-33.44230687,-34.18645544,10692967826.271126,0.4562,10697476187.98,,2024-06-22T18:05:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-06-22 20:07:30.854734
11,1958,TRON,TRX,tron,993,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87242878653.25163,87242913017.22403,True,,12,71659659264.0,8565448804.942042,,2024-06-22T18:05:00.000Z,0.1195295776300894,205954881.34744117,-20.0593,-0.17471619,1.37770441,3.88414882,3.86353615,5.48253534,0.31169757,10428104436.65631,0.4449,10428108544.17,,2024-06-22T18:05:00.000Z,,,,,,2024-06-22 20:07:30.854734
